2013-07-28,0.09664632
2013-07-29,0.09664632
2013-07-30,0.09664632
2013-07-31,0.09664632
2013-08-01,0.09664661
2013-08-02,0.09664672
2013-08-03,0.09664672
2013-08-04,0.09664672
2013-08-05,0.09664680
2013-08-06,0.09664691
2013-08-07,0.09664716
2013-08-08,0.09664722
2013-08-09,0.09664712
2013-08-10,0.09664712
2013-08-11,0.09664712
2013-08-12,0.09664712
2013-08-13,0.09664712
2013-08-14,0.09664699
2013-08-15,0.09661378,0.00003322,0.04417089
2013-08-16,0.09661371
2013-08-17,0.09661371
2013-08-18,0.09661371
2013-08-19,0.09661380
2013-08-20,0.09661375
2013-08-21,0.09661377
2013-08-22,0.09661377
2013-08-23,0.09661354
2013-08-24,0.09661354
2013-08-25,0.09661354
2013-08-26,0.09661354
2013-08-27,0.09661351
2013-08-28,0.09661351
2013-08-29,0.09661351
2013-08-30,0.09661351
2013-08-31,0.09661351
2013-09-01,0.09661351
2013-09-02,0.09661351
2013-09-03,0.09661359
2013-09-04,0.09661359
2013-09-05,0.09661359
2013-09-06,0.09661359
2013-09-07,0.09661359
2013-09-08,0.09661359
2013-09-09,0.09661370
2013-09-10,0.09661370
2013-09-11,0.09661370
2013-09-12,0.09661370
2013-09-13,0.09661407
2013-09-14,0.09661407
2013-09-15,0.09661407
2013-09-16,0.09661407
2013-09-17,0.09661407
2013-09-18,0.09661407
2013-09-19,0.09657969,0.00003431,0.04684461
2013-09-20,0.09657974
2013-09-21,0.09657974
2013-09-22,0.09657974
2013-09-23,0.09657976
2013-09-24,0.09657976
2013-09-25,0.09657976
2013-09-26,0.09657976
2013-09-27,0.09657990
2013-09-28,0.09657990
2013-09-29,0.09657990
2013-09-30,0.09657990
2013-10-01,0.09657990
2013-10-02,0.09658009
2013-10-03,0.09658017
2013-10-04,0.09658017
2013-10-05,0.09658017
2013-10-06,0.09658017
2013-10-07,0.09658017
2013-10-08,0.09658027
2013-10-09,0.09658027
2013-10-10,0.09658037
2013-10-11,0.09658069
2013-10-12,0.09658069
2013-10-13,0.09658069
2013-10-14,0.09654330,0.00003749,0.04819050
2013-10-15,0.09654330
2013-10-16,0.09654338
2013-10-17,0.09654346
2013-10-18,0.09654346
2013-10-19,0.09654346
2013-10-20,0.09654346
2013-10-21,0.09654376
2013-10-22,0.09654356
2013-10-23,0.09654356
2013-10-24,0.09654362
2013-10-25,0.09654377
2013-10-26,0.09654377
2013-10-27,0.09654377
2013-10-28,0.09654377
2013-10-29,0.09654377
2013-10-30,0.09654377
2013-10-31,0.09654377
2013-11-01,0.09654402
2013-11-02,0.09654402
2013-11-03,0.09654402
2013-11-04,0.09654402
2013-11-05,0.09654402
2013-11-06,0.09654392
2013-11-07,0.09654392
2013-11-08,0.09654392
2013-11-09,0.09654392
2013-11-10,0.09654392
2013-11-11,0.09654392
2013-11-12,0.09654392
2013-11-13,0.09651017,0.00003389,0.04312452
2013-11-14,0.09651017
2013-11-15,0.09651017
2013-11-16,0.09651017
2013-11-17,0.09651017
2013-11-18,0.09651020
2013-11-19,0.09651024
2013-11-20,0.09651033
2013-11-21,0.09651044
2013-11-22,0.09651059
2013-11-23,0.09651059
2013-11-24,0.09651059
2013-11-25,0.09651071
2013-11-26,0.09651071
2013-11-27,0.09651094
2013-11-28,0.09651094
2013-11-29,0.09651094
2013-11-30,0.09651094
2013-12-01,0.09651094
2013-12-02,0.09651094
2013-12-03,0.09651103
2013-12-04,0.09651117
2013-12-05,0.09651117
2013-12-06,0.09651133
2013-12-07,0.09651133
2013-12-08,0.09651133
2013-12-09,0.09651133
2013-12-10,0.09651133
2013-12-11,0.09651145
2013-12-12,0.09651182
2013-12-13,0.09651182
2013-12-14,0.09651182
2013-12-15,0.09651182
2013-12-16,0.09651241
2013-12-17,0.09647889,0.00003365,0.04144899
2013-12-18,0.09647901
2013-12-19,0.09647914
2013-12-20,0.09647896
2013-12-21,0.09647896
2013-12-22,0.09647896
2013-12-23,0.09647928
2013-12-24,0.09647928
2013-12-25,0.09647928
2013-12-26,0.09647934
2013-12-27,0.09647947
2013-12-28,0.09647947
2013-12-29,0.09647947
2013-12-30,0.09647962
2013-12-31,0.09647962
2014-01-01,0.09647962
2014-01-02,0.09647981
2014-01-03,0.09647981
2014-01-04,0.09647981
2014-01-05,0.09647981
2014-01-06,0.09647981
2014-01-07,0.09647981
2014-01-08,0.09647990
2014-01-09,0.09647990
2014-01-10,0.09647990
2014-01-11,0.09647990
2014-01-12,0.09647990
2014-01-13,0.09647990
2014-01-14,0.09644765,0.00003247,0.04063098
2014-01-15,0.09644765
2014-01-16,0.09644765
2014-01-17,0.09644743
2014-01-18,0.09644743
2014-01-19,0.09644743
2014-01-20,0.09644743
2014-01-21,0.09644743
2014-01-22,0.09644747
2014-01-23,0.09644768
2014-01-24,0.09644768
2014-01-25,0.09644768
2014-01-26,0.09644768
2014-01-27,0.09644768
2014-01-28,0.09644768
2014-01-29,0.09644758
2014-01-30,0.09644755
2014-01-31,0.09644755
2014-02-01,0.09644755
2014-02-02,0.09644755
2014-02-03,0.09644755
2014-02-04,0.09644734
2014-02-05,0.09644734
2014-02-06,0.09644734
2014-02-07,0.09644734
2014-02-08,0.09644734
2014-02-09,0.09644734
2014-02-10,0.09644734
2014-02-11,0.09644723
2014-02-12,0.09644723
2014-02-13,0.09644676
2014-02-14,0.09644708
2014-02-15,0.09644708
2014-02-16,0.09644708
2014-02-17,0.09644708
2014-02-18,0.09644708
2014-02-19,0.09641780,0.00002966,0.03916534
2014-02-20,0.09641780
2014-02-21,0.09641770
2014-02-22,0.09641770
2014-02-23,0.09641770
2014-02-24,0.09641757
2014-02-25,0.09641749
2014-02-26,0.09641749
2014-02-27,0.09641749
2014-02-28,0.09641749
2014-03-01,0.09641749
2014-03-02,0.09641749
2014-03-03,0.09641749
2014-03-04,0.09641749
2014-03-05,0.09641749
2014-03-06,0.09641749
2014-03-07,0.09641741
2014-03-08,0.09641741
2014-03-09,0.09641741
2014-03-10,0.09641699
2014-03-11,0.09641699
2014-03-12,0.09641707
2014-03-13,0.09641695
2014-03-14,0.09641676
2014-03-15,0.09641676
2014-03-16,0.09641676
2014-03-17,0.09639082,0.00002616,0.03606603
2014-03-18,0.09639082
2014-03-19,0.09639082
2014-03-20,0.09639082
2014-03-21,0.09639066
2014-03-22,0.09639066
2014-03-23,0.09639066
2014-03-24,0.09639048
2014-03-25,0.09639059
2014-03-26,0.09639067
2014-03-27,0.09639067
2014-03-28,0.09639067
2014-03-29,0.09639067
2014-03-30,0.09639067
2014-03-31,0.09639087
2014-04-01,0.09639099
2014-04-02,0.09639099
2014-04-03,0.09639099
2014-04-04,0.09639109
2014-04-05,0.09639109
2014-04-06,0.09639109
2014-04-07,0.09639109
2014-04-08,0.09639126
2014-04-09,0.09639126
2014-04-10,0.09635992,0.00003133,0.04137718
2014-04-11,0.09635997
2014-04-12,0.09635997
2014-04-13,0.09635997
2014-04-14,0.09635991
2014-04-15,0.09635989
2014-04-16,0.09636018
2014-04-17,0.09636030
2014-04-18,0.09636030
2014-04-19,0.09636030
2014-04-20,0.09636030
2014-04-21,0.09636042
2014-04-22,0.09636042
2014-04-23,0.09636042
2014-04-24,0.09636042
2014-04-25,0.09636042
2014-04-26,0.09636042
2014-04-27,0.09636042
2014-04-28,0.09636042
2014-04-29,0.09636042
2014-04-30,0.09636065
2014-05-01,0.09636079
2014-05-02,0.09636095
2014-05-03,0.09636095
2014-05-04,0.09636095
2014-05-05,0.09636095
2014-05-06,0.09636095
2014-05-07,0.09636095
2014-05-08,0.09636095
2014-05-09,0.09636095
2014-05-10,0.09636095
2014-05-11,0.09636095
2014-05-12,0.09636112
2014-05-13,0.09636112
2014-05-14,0.09636112
2014-05-15,0.09636098
2014-05-16,0.09632795,0.00003303,0.04265469
2014-05-17,0.09632795
2014-05-18,0.09632795
2014-05-19,0.09632795
2014-05-20,0.09632803
2014-05-21,0.09632816
2014-05-22,0.09632816
2014-05-23,0.09632816
2014-05-24,0.09632816
2014-05-25,0.09632816
2014-05-26,0.09632816
2014-05-27,0.09632774
2014-05-28,0.09632774
2014-05-29,0.09632774
2014-05-30,0.09632774
2014-05-31,0.09632774
2014-06-01,0.09632774
2014-06-02,0.09632774
2014-06-03,0.09632763
2014-06-04,0.09632763
2014-06-05,0.09632763
2014-06-06,0.09632763
2014-06-07,0.09632763
2014-06-08,0.09632763
2014-06-09,0.09632763
2014-06-10,0.09632763
2014-06-11,0.09632763
2014-06-12,0.09632763
2014-06-13,0.09632763
2014-06-14,0.09632763
2014-06-15,0.09632763
2014-06-16,0.09632795
2014-06-17,0.09629556,0.00003239,0.04105526
2014-06-18,0.09629556
2014-06-19,0.09629556
2014-06-20,0.09629556
2014-06-21,0.09629556
2014-06-22,0.09629556
2014-06-23,0.09629546
2014-06-24,0.09629546
2014-06-25,0.09629546
2014-06-26,0.09629546
2014-06-27,0.09629546
2014-06-28,0.09629546
2014-06-29,0.09629546
2014-06-30,0.09629516
2014-07-01,0.09629486
2014-07-02,0.09629486
2014-07-03,0.09629486
2014-07-04,0.09629486
2014-07-05,0.09629486
2014-07-06,0.09629486
2014-07-07,0.09629475
2014-07-08,0.09629462
2014-07-09,0.09629462
2014-07-10,0.09626617,0.00002845,0.03813209
2014-07-11,0.09626617
2014-07-12,0.09626617
2014-07-13,0.09626617
2014-07-14,0.09626588
2014-07-15,0.09626588
2014-07-16,0.09626598
2014-07-17,0.09626608
2014-07-18,0.09626601
2014-07-19,0.09626601
2014-07-20,0.09626601
2014-07-21,0.09626608
2014-07-22,0.09626602
2014-07-23,0.09626599
2014-07-24,0.09626616
2014-07-25,0.09626616
2014-07-26,0.09626616
2014-07-27,0.09626616
2014-07-28,0.09626616
2014-07-29,0.09626616
2014-07-30,0.09626616
2014-07-31,0.09626616
2014-08-01,0.09626616
2014-08-02,0.09626616
2014-08-03,0.09626616
2014-08-04,0.09626627
2014-08-05,0.09626627
2014-08-06,0.09626642
2014-08-07,0.09626642
2014-08-08,0.09626654
2014-08-09,0.09626654
2014-08-10,0.09626654
2014-08-11,0.09626654
2014-08-12,0.09626654
2014-08-13,0.09623487,0.00003168,0.04156224
2014-08-14,0.09623487
2014-08-15,0.09623487
2014-08-16,0.09623487
2014-08-17,0.09623487
2014-08-18,0.09623478
2014-08-19,0.09623472
2014-08-20,0.09623468
2014-08-21,0.09623468
2014-08-22,0.09623468
2014-08-23,0.09623468
2014-08-24,0.09623468
2014-08-25,0.09623483
2014-08-26,0.09623491
2014-08-27,0.09623491
2014-08-28,0.09623491
2014-08-29,0.09623494
2014-08-30,0.09623494
2014-08-31,0.09623494
2014-09-01,0.09623494
2014-09-02,0.09623505
2014-09-03,0.09623522
2014-09-04,0.09623554
2014-09-05,0.09623554
2014-09-06,0.09623554
2014-09-07,0.09623554
2014-09-08,0.09623554
2014-09-09,0.09623554
2014-09-10,0.09623531
2014-09-11,0.09619731,0.00003801,0.04717649
2014-09-12,0.09619731
2014-09-13,0.09619731
2014-09-14,0.09619731
2014-09-15,0.09619731
2014-09-16,0.09619745
2014-09-17,0.09619745
2014-09-18,0.09619745
2014-09-19,0.09619777
2014-09-20,0.09619777
2014-09-21,0.09619777
2014-09-22,0.09619785
2014-09-23,0.09619790
2014-09-24,0.09619790
2014-09-25,0.09619790
2014-09-26,0.09619797
2014-09-27,0.09619797
2014-09-28,0.09619797
2014-09-29,0.09619797
2014-09-30,0.09619810
2014-10-01,0.09619817
2014-10-02,0.09619824
2014-10-03,0.09619824
2014-10-04,0.09619824
2014-10-05,0.09619824
2014-10-06,0.09619824
2014-10-07,0.09619824
2014-10-08,0.09619861
2014-10-09,0.09619861
2014-10-10,0.09616679,0.00003200,0.03900248
2014-10-11,0.09616679
2014-10-12,0.09616679
2014-10-13,0.09616673
2014-10-14,0.09616673
2014-10-15,0.09616680
2014-10-16,0.09616674
2014-10-17,0.09616674
2014-10-18,0.09616674
2014-10-19,0.09616674
2014-10-20,0.09616712
2014-10-21,0.09616712
2014-10-22,0.09616722
2014-10-23,0.09616722
2014-10-24,0.09616745
2014-10-25,0.09616745
2014-10-26,0.09616745
2014-10-27,0.09616745
2014-10-28,0.09616755
2014-10-29,0.09616762
2014-10-30,0.09616769
2014-10-31,0.09616769
2014-11-01,0.09616769
2014-11-02,0.09616769
2014-11-03,0.09616769
2014-11-04,0.09616786
2014-11-05,0.09616809
2014-11-06,0.09616831
2014-11-07,0.09616875
2014-11-08,0.09616875
2014-11-09,0.09616875
2014-11-10,0.09616890
2014-11-11,0.09616898
2014-11-12,0.09616913
2014-11-13,0.09613489,0.00003440,0.03996264
2014-11-14,0.09613489
2014-11-15,0.09613489
2014-11-16,0.09613489
2014-11-17,0.09613478
2014-11-18,0.09613478
2014-11-19,0.09613488
2014-11-20,0.09613488
2014-11-21,0.09613488
2014-11-22,0.09613488
2014-11-23,0.09613488
